"","uid","domainID","siteID","namedLocation","collectDate","sampleID","sampleCode","batchID","sampleCondition","laboratoryName","analysisDate","analyzedBy","sampleType","replicate","sampleVolumeFiltered","filterSize","percentFilterAnalyzed","analyte","analyteConcentration","plantAlgaeLabUnits","testMethod","method","acidTreatment","externalRemarks","externalLabDataQF","publicationDate","release"
"246","f9ba067f-4240-4926-a681-58ff5ef04d8c","D12","BLDE","BLDE.AOS.reach",2019-05-07,"BLDE.20190507.EPILITHON.7.CNSA.1","A00000054101",NA,"condition ok","SIRFER Lab at University of Utah",2019-09-12,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",10,25,100,"nitrogen",3580.59,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a",NA,NA,NA,"20221128T173148Z","RELEASE-2023"
"247","e91e7803-331d-4845-b717-23c41640ee43","D12","BLDE","BLDE.AOS.reach",2019-05-07,"BLDE.20190507.EPILITHON.7.CNSA.1","A00000054101",NA,"condition ok","SIRFER Lab at University of Utah",2019-09-12,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",10,25,100,"d34S",11.08,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b",NA,NA,NA,"20221128T173148Z","RELEASE-2023"
"248","f4794033-6917-4c98-ac59-016a6d1a6063","D12","BLDE","BLDE.AOS.reach",2019-05-07,"BLDE.20190507.EPILITHON.2.CNSA.1","A00000054172",NA,"condition ok","SIRFER Lab at University of Utah",2019-09-12,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",8,25,100,"nitrogen",8828.02,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a",NA,NA,NA,"20221128T173148Z","RELEASE-2023"
"249","c3d523aa-ef67-45a5-8d20-a46d3b737712","D12","BLDE","BLDE.AOS.reach",2019-08-05,"BLDE.20190805.EPILITHON.3.P.1","A00000054675","19-348","condition ok","SIRFER Lab at University of Utah",2020-02-07,"a1rVWpE0V4zMCUk591/P0Q==","P","1",7,25,100,"phosphorus",409.43,"microgramsPerLiter","ICPMetalsLab_P_V2.0","Ivanov et al 2012",NA,NA,NA,"20221128T182130Z","RELEASE-2023"
"250","b1cf5b47-19b3-4f4d-a034-6ee0f4897738","D12","BLDE","BLDE.AOS.reach",2019-08-05,"BLDE.20190805.EPILITHON.1.P.1","A00000054655","19-348","condition ok","SIRFER Lab at University of Utah",2020-02-07,"a1rVWpE0V4zMCUk591/P0Q==","P","1",8,25,100,"phosphorus",389.48,"microgramsPerLiter","ICPMetalsLab_P_V2.0","Ivanov et al 2012",NA,NA,NA,"20221128T182130Z","RELEASE-2023"
"251","9d9a257c-2a8c-41d4-a433-1273b82f61ad","D12","BLDE","BLDE.AOS.reach",2019-08-05,"BLDE.20190805.EPILITHON.2.P.1","A00000054671","19-348","condition ok","SIRFER Lab at University of Utah",2020-02-07,"a1rVWpE0V4zMCUk591/P0Q==","P","1",12,25,100,"phosphorus",289.27,"microgramsPerLiter","ICPMetalsLab_P_V2.0","Ivanov et al 2012",NA,NA,NA,"20221128T182130Z","RELEASE-2023"
"252","e5004cc0-da4d-45ad-88ee-a742ba9c905e","D12","BLDE","BLDE.AOS.reach",2019-08-05,"BLDE.20190805.EPILITHON.6.P.1","A00000054721","19-348","condition ok","SIRFER Lab at University of Utah",2020-02-07,"a1rVWpE0V4zMCUk591/P0Q==","P","1",10,25,100,"phosphorus",427.56,"microgramsPerLiter","ICPMetalsLab_P_V2.0","Ivanov et al 2012",NA,NA,NA,"20221128T182130Z","RELEASE-2023"
"253","81210f90-441a-4526-82ef-9374b575fe1e","D12","BLDE","BLDE.AOS.reach",2019-08-05,"BLDE.20190805.EPILITHON.7.P.1","A00000054693","19-348","condition ok","SIRFER Lab at University of Utah",2020-02-07,"a1rVWpE0V4zMCUk591/P0Q==","P","1",20,25,100,"phosphorus",302.58,"microgramsPerLiter","ICPMetalsLab_P_V2.0","Ivanov et al 2012",NA,NA,NA,"20221128T182130Z","RELEASE-2023"
"254","c3af02d4-e76b-46e0-b617-68dbd96d3ae9","D12","BLDE","BLDE.AOS.reach",2019-08-05,"BLDE.20190805.EPILITHON.4.P.1","A00000054706","19-348","condition ok","SIRFER Lab at University of Utah",2020-02-07,"a1rVWpE0V4zMCUk591/P0Q==","P","1",10,25,100,"phosphorus",363.13,"microgramsPerLiter","ICPMetalsLab_P_V2.0","Ivanov et al 2012",NA,NA,NA,"20221128T182130Z","RELEASE-2023"
"255","acaddbfc-9fab-44ad-9df5-e997d72ef773","D12","BLDE","BLDE.AOS.reach",2019-08-05,"BLDE.20190805.EPILITHON.5.P.1","A00000054707","19-348","condition ok","SIRFER Lab at University of Utah",2020-02-07,"a1rVWpE0V4zMCUk591/P0Q==","P","1",20,25,100,"phosphorus",159.54,"microgramsPerLiter","ICPMetalsLab_P_V2.0","Ivanov et al 2012",NA,NA,NA,"20221128T182130Z","RELEASE-2023"
"256","321a74a7-f52c-4424-b454-297c45d0046c","D12","BLDE","BLDE.AOS.reach",2019-08-05,"BLDE.20190805.EPILITHON.8.P.1","A00000054695","19-348","condition ok","SIRFER Lab at University of Utah",2020-02-07,"a1rVWpE0V4zMCUk591/P0Q==","P","1",15,25,100,"phosphorus",242.18,"microgramsPerLiter","ICPMetalsLab_P_V2.0","Ivanov et al 2012",NA,NA,NA,"20221128T182130Z","RELEASE-2023"
"257","095c4df2-4b88-4725-87c2-16ef70710ba9","D12","BLDE","BLDE.AOS.reach",2019-08-05,"BLDE.20190805.EPILITHON.2.CHL/PHEO.1","B00000038298","20-09f","condition ok","University of Maryland Center for Environmental Science",2019-08-09,"tO3Lchp2lPI=","chlorophyll/pheophytin","1",4,25,100,"pheophytin",37.92,"microgramsPerLiter","HPL_algalChlorophyll_V1","EPA Method 445.0",NA,NA,NA,"20221128T182130Z","RELEASE-2023"
"258","15961db8-da78-4568-bc7c-f6b149db34ac","D12","BLDE","BLDE.AOS.reach",2019-08-05,"BLDE.20190805.EPILITHON.7.CHL/PHEO.1","B00000038304","20-09f","condition ok","University of Maryland Center for Environmental Science",2019-08-09,"tO3Lchp2lPI=","chlorophyll/pheophytin","1",5,25,100,"chlorophyll a",93.58,"microgramsPerLiter","HPL_algalChlorophyll_V1","EPA Method 445.0",NA,NA,NA,"20221128T182130Z","RELEASE-2023"
"259","0113869c-5b18-4d50-a14d-17dcc91feed1","D12","BLDE","BLDE.AOS.reach",2019-08-05,"BLDE.20190805.EPILITHON.5.CHL/PHEO.1","B00000038302","20-09f","condition ok","University of Maryland Center for Environmental Science",2019-08-09,"tO3Lchp2lPI=","chlorophyll/pheophytin","1",10,25,100,"chlorophyll a",63,"microgramsPerLiter","HPL_algalChlorophyll_V1","EPA Method 445.0",NA,NA,NA,"20221128T182130Z","RELEASE-2023"
"260","c7bcf2e1-259a-42d3-be65-62ecef4c29c0","D12","BLDE","BLDE.AOS.reach",2019-08-05,"BLDE.20190805.EPILITHON.4.CHL/PHEO.1","B00000038301","20-09f","condition ok","University of Maryland Center for Environmental Science",2019-08-09,"tO3Lchp2lPI=","chlorophyll/pheophytin","1",4,25,100,"chlorophyll a",290.51,"microgramsPerLiter","HPL_algalChlorophyll_V1","EPA Method 445.0",NA,NA,NA,"20221128T182130Z","RELEASE-2023"
"261","a369343c-d7d4-403a-bdea-4b8f51f09118","D12","BLDE","BLDE.AOS.reach",2019-08-05,"BLDE.20190805.EPILITHON.2.REP2.CHL/PHEO.2","B00000038299","20-09f","condition ok","University of Maryland Center for Environmental Science",2019-08-09,"tO3Lchp2lPI=","chlorophyll/pheophytin","2",4,25,100,"chlorophyll a",219.16,"microgramsPerLiter","HPL_algalChlorophyll_V1","EPA Method 445.0",NA,NA,NA,"20221128T182130Z","RELEASE-2023"
"262","52da7ad7-11b7-4496-bb2e-4c87eead6d4b","D12","BLDE","BLDE.AOS.reach",2019-08-05,"BLDE.20190805.EPILITHON.1.CHL/PHEO.1","B00000038297","20-09f","condition ok","University of Maryland Center for Environmental Science",2019-08-09,"tO3Lchp2lPI=","chlorophyll/pheophytin","1",4,25,100,"pheophytin",47.63,"microgramsPerLiter","HPL_algalChlorophyll_V1","EPA Method 445.0",NA,NA,NA,"20221128T182130Z","RELEASE-2023"
"263","5d3ebe80-2d58-4e9b-b0db-2b2e2e83f1fe","D12","BLDE","BLDE.AOS.S2",2019-08-05,"BLDE.20190805.SESTON.9.CHL/PHEO.1","B00000038306","20-09f","condition ok","University of Maryland Center for Environmental Science",2019-08-09,"tO3Lchp2lPI=","chlorophyll/pheophytin","1",300,25,100,"chlorophyll a",1.37,"microgramsPerLiter","HPL_algalChlorophyll_V1","EPA Method 445.0",NA,NA,NA,"20221128T182130Z","RELEASE-2023"
"264","deb90229-6974-4355-9b5c-c037f8a6a811","D12","BLDE","BLDE.AOS.reach",2019-08-05,"BLDE.20190805.EPILITHON.5.CHL/PHEO.1","B00000038302","20-09f","condition ok","University of Maryland Center for Environmental Science",2019-08-09,"tO3Lchp2lPI=","chlorophyll/pheophytin","1",10,25,100,"pheophytin",12.19,"microgramsPerLiter","HPL_algalChlorophyll_V1","EPA Method 445.0",NA,NA,NA,"20221128T182130Z","RELEASE-2023"
"265","f1acbbd4-39ce-43da-bc50-1d6993c9553f","D12","BLDE","BLDE.AOS.reach",2019-08-05,"BLDE.20190805.EPILITHON.6.CHL/PHEO.1","B00000038303","20-09f","condition ok","University of Maryland Center for Environmental Science",2019-08-09,"tO3Lchp2lPI=","chlorophyll/pheophytin","1",4,25,100,"chlorophyll a",208.97,"microgramsPerLiter","HPL_algalChlorophyll_V1","EPA Method 445.0",NA,NA,NA,"20221128T182130Z","RELEASE-2023"
"266","33260d49-ee5f-4cf3-9010-fa3c32f5b977","D12","BLDE","BLDE.AOS.reach",2019-08-05,"BLDE.20190805.EPILITHON.1.CHL/PHEO.1","B00000038297","20-09f","condition ok","University of Maryland Center for Environmental Science",2019-08-09,"tO3Lchp2lPI=","chlorophyll/pheophytin","1",4,25,100,"chlorophyll a",265.03,"microgramsPerLiter","HPL_algalChlorophyll_V1","EPA Method 445.0",NA,NA,NA,"20221128T182130Z","RELEASE-2023"
"267","15608c69-a8bd-406c-af4d-ef0de830893d","D12","BLDE","BLDE.AOS.reach",2019-08-05,"BLDE.20190805.EPILITHON.8.CHL/PHEO.1","B00000038305","20-09f","condition ok","University of Maryland Center for Environmental Science",2019-08-09,"tO3Lchp2lPI=","chlorophyll/pheophytin","1",5,25,100,"chlorophyll a",167.78,"microgramsPerLiter","HPL_algalChlorophyll_V1","EPA Method 445.0",NA,NA,NA,"20221128T182130Z","RELEASE-2023"
"268","4f5c4e25-579f-482f-ade2-6d4569231665","D12","BLDE","BLDE.AOS.reach",2019-08-05,"BLDE.20190805.EPILITHON.3.CHL/PHEO.1","B00000038300","20-09f","condition ok","University of Maryland Center for Environmental Science",2019-08-09,"tO3Lchp2lPI=","chlorophyll/pheophytin","1",3,25,100,"chlorophyll a",285.42,"microgramsPerLiter","HPL_algalChlorophyll_V1","EPA Method 445.0",NA,NA,NA,"20221128T182130Z","RELEASE-2023"
"269","26fc021e-9fd1-4943-ba1e-41cc8ed0e401","D12","BLDE","BLDE.AOS.S2",2019-08-05,"BLDE.20190805.SESTON.9.CHL/PHEO.1","B00000038306","20-09f","condition ok","University of Maryland Center for Environmental Science",2019-08-09,"tO3Lchp2lPI=","chlorophyll/pheophytin","1",300,25,100,"pheophytin",1.25,"microgramsPerLiter","HPL_algalChlorophyll_V1","EPA Method 445.0",NA,NA,NA,"20221128T182130Z","RELEASE-2023"
"270","239a2619-ff11-44fd-875f-043f0f3f4afa","D12","BLDE","BLDE.AOS.reach",2019-08-05,"BLDE.20190805.EPILITHON.4.CHL/PHEO.1","B00000038301","20-09f","condition ok","University of Maryland Center for Environmental Science",2019-08-09,"tO3Lchp2lPI=","chlorophyll/pheophytin","1",4,25,100,"pheophytin",62.2,"microgramsPerLiter","HPL_algalChlorophyll_V1","EPA Method 445.0",NA,NA,NA,"20221128T182130Z","RELEASE-2023"
"271","658f7a50-dc8f-428d-8aef-a0280851edd7","D12","BLDE","BLDE.AOS.reach",2019-08-05,"BLDE.20190805.EPILITHON.2.REP2.CHL/PHEO.2","B00000038299","20-09f","condition ok","University of Maryland Center for Environmental Science",2019-08-09,"tO3Lchp2lPI=","chlorophyll/pheophytin","2",4,25,100,"pheophytin",40.92,"microgramsPerLiter","HPL_algalChlorophyll_V1","EPA Method 445.0",NA,NA,NA,"20221128T182130Z","RELEASE-2023"
"272","a742f277-7ba9-41b4-88f0-44e05f787e6f","D12","BLDE","BLDE.AOS.reach",2019-08-05,"BLDE.20190805.EPILITHON.3.CHL/PHEO.1","B00000038300","20-09f","condition ok","University of Maryland Center for Environmental Science",2019-08-09,"tO3Lchp2lPI=","chlorophyll/pheophytin","1",3,25,100,"pheophytin",51.34,"microgramsPerLiter","HPL_algalChlorophyll_V1","EPA Method 445.0",NA,NA,NA,"20221128T182130Z","RELEASE-2023"
"273","8b3c0ab1-a016-4774-b68f-7a69d30128eb","D12","BLDE","BLDE.AOS.reach",2019-08-05,"BLDE.20190805.EPILITHON.8.CHL/PHEO.1","B00000038305","20-09f","condition ok","University of Maryland Center for Environmental Science",2019-08-09,"tO3Lchp2lPI=","chlorophyll/pheophytin","1",5,25,100,"pheophytin",27.66,"microgramsPerLiter","HPL_algalChlorophyll_V1","EPA Method 445.0",NA,NA,NA,"20221128T182130Z","RELEASE-2023"
"274","ce7c8d63-0d99-4ea3-807e-5a0294cb9b81","D12","BLDE","BLDE.AOS.reach",2019-08-05,"BLDE.20190805.EPILITHON.7.CHL/PHEO.1","B00000038304","20-09f","condition ok","University of Maryland Center for Environmental Science",2019-08-09,"tO3Lchp2lPI=","chlorophyll/pheophytin","1",5,25,100,"pheophytin",20.54,"microgramsPerLiter","HPL_algalChlorophyll_V1","EPA Method 445.0",NA,NA,NA,"20221128T182130Z","RELEASE-2023"
"275","6938e8bd-a180-45a8-b060-dc9836325960","D12","BLDE","BLDE.AOS.reach",2019-08-05,"BLDE.20190805.EPILITHON.6.CHL/PHEO.1","B00000038303","20-09f","condition ok","University of Maryland Center for Environmental Science",2019-08-09,"tO3Lchp2lPI=","chlorophyll/pheophytin","1",4,25,100,"pheophytin",51.11,"microgramsPerLiter","HPL_algalChlorophyll_V1","EPA Method 445.0",NA,NA,NA,"20221128T182130Z","RELEASE-2023"
"276","e5a0197d-2c6b-485e-9661-8a87c27b4c77","D12","BLDE","BLDE.AOS.reach",2019-08-05,"BLDE.20190805.EPILITHON.2.CHL/PHEO.1","B00000038298","20-09f","condition ok","University of Maryland Center for Environmental Science",2019-08-09,"tO3Lchp2lPI=","chlorophyll/pheophytin","1",4,25,100,"chlorophyll a",247.19,"microgramsPerLiter","HPL_algalChlorophyll_V1","EPA Method 445.0",NA,NA,NA,"20221128T182130Z","RELEASE-2023"
"277","bdc8396e-5ac3-4442-9ada-0c241f0da815","D12","BLDE","BLDE.AOS.reach",2019-08-05,"BLDE.20190805.EPILITHON.3.CNSA.1","A00000054674",NA,"condition ok","SIRFER Lab at University of Utah",2020-01-10,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",7,25,100,"sulfur",707.31,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b",NA,NA,NA,"20221128T182130Z","RELEASE-2023"
"278","d1131030-7887-4825-9f65-d9e5e870e3c6","D12","BLDE","BLDE.AOS.reach",2019-08-05,"BLDE.20190805.EPILITHON.1.CNSA.1","A00000054656",NA,"condition ok","SIRFER Lab at University of Utah",2020-01-10,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",8,25,100,"nitrogen",6708.26,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a",NA,NA,NA,"20221128T182130Z","RELEASE-2023"
"279","75e8aa96-4ae8-497f-a9b2-3962cf64fed8","D12","BLDE","BLDE.AOS.reach",2019-08-05,"BLDE.20190805.EPILITHON.4.CNSA.1","A00000054690",NA,"condition ok","SIRFER Lab at University of Utah",2020-01-10,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",10,25,100,"nitrogen",4797.49,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a",NA,NA,NA,"20221128T182130Z","RELEASE-2023"
"280","ebb21d5e-62ee-4b5f-b49e-8068524864ad","D12","BLDE","BLDE.AOS.reach",2019-08-05,"BLDE.20190805.EPILITHON.5.CNSA.1","A00000054691",NA,"condition ok","SIRFER Lab at University of Utah",2020-01-10,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",20,25,100,"carbon",14295.81,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221128T182130Z","RELEASE-2023"
"281","59f235dc-dcd7-4e7c-8156-950de13cd320","D12","BLDE","BLDE.AOS.reach",2019-08-05,"BLDE.20190805.EPILITHON.3.CNSA.1","A00000054674",NA,"condition ok","SIRFER Lab at University of Utah",2020-01-10,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",7,25,100,"d34S",2.31,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b",NA,NA,NA,"20221128T182130Z","RELEASE-2023"
"282","36ce0fa1-cd7b-491d-b604-9f57e4686339","D12","BLDE","BLDE.AOS.reach",2019-08-05,"BLDE.20190805.EPILITHON.5.CNSA.1","A00000054691",NA,"condition ok","SIRFER Lab at University of Utah",2020-01-10,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",20,25,100,"d15N",2.13,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a",NA,NA,NA,"20221128T182130Z","RELEASE-2023"
"283","94816206-b741-4017-b2b7-f2a2f1e8598a","D12","BLDE","BLDE.AOS.reach",2019-08-05,"BLDE.20190805.EPILITHON.4.CNSA.1","A00000054690",NA,"condition ok","SIRFER Lab at University of Utah",2020-01-10,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",10,25,100,"sulfur",369.97,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b",NA,NA,NA,"20221128T182130Z","RELEASE-2023"
"284","8130d7ca-52c6-4380-ba97-520187248ee8","D12","BLDE","BLDE.AOS.reach",2019-08-05,"BLDE.20190805.EPILITHON.8.CNSA.1","A00000054694",NA,"condition ok","SIRFER Lab at University of Utah",2020-01-10,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",15,25,100,"d34S",2.14,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b",NA,NA,NA,"20221128T182130Z","RELEASE-2023"
"285","05d27050-6f28-4fad-a49b-c194bfa45a3c","D12","BLDE","BLDE.AOS.reach",2019-08-05,"BLDE.20190805.EPILITHON.8.CNSA.1","A00000054694",NA,"condition ok","SIRFER Lab at University of Utah",2020-01-10,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",15,25,100,"d15N",1.8,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a",NA,NA,NA,"20221128T182130Z","RELEASE-2023"
"286","493b1397-dcf7-49a6-a1ee-81aa13486fca","D12","BLDE","BLDE.AOS.reach",2019-08-05,"BLDE.20190805.EPILITHON.6.CNSA.1","A00000054692",NA,"condition ok","SIRFER Lab at University of Utah",2020-01-10,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",10,25,100,"sulfur",1088.49,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b",NA,NA,NA,"20221128T182130Z","RELEASE-2023"
"287","dc0e5b90-48f8-492b-a17e-95026379e65d","D12","BLDE","BLDE.AOS.reach",2019-08-05,"BLDE.20190805.EPILITHON.5.CNSA.1","A00000054691",NA,"condition ok","SIRFER Lab at University of Utah",2020-01-10,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",20,25,100,"sulfur",165.68,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b",NA,NA,NA,"20221128T182130Z","RELEASE-2023"
"288","1a47b307-9bd6-435c-a164-a8a7c4e2e82d","D12","BLDE","BLDE.AOS.reach",2019-08-05,"BLDE.20190805.EPILITHON.3.CNSA.1","A00000054674",NA,"condition ok","SIRFER Lab at University of Utah",2020-01-10,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",7,25,100,"d13C",-15.05,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221128T182130Z","RELEASE-2023"
"289","24480a6a-fe3f-421a-93d8-ef1239f5a397","D12","BLDE","BLDE.AOS.reach",2019-08-05,"BLDE.20190805.EPILITHON.6.CNSA.1","A00000054692",NA,"condition ok","SIRFER Lab at University of Utah",2020-01-10,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",10,25,100,"nitrogen",5064.95,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a",NA,NA,NA,"20221128T182130Z","RELEASE-2023"
"290","338b6d9b-2894-4400-bb4d-fe22e018bcf6","D12","BLDE","BLDE.AOS.reach",2019-08-05,"BLDE.20190805.EPILITHON.7.CNSA.1","A00000054709",NA,"condition ok","SIRFER Lab at University of Utah",2020-01-10,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",20,25,100,"carbon",29510.21,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221128T182130Z","RELEASE-2023"
"291","485279cf-b45b-4b83-87fe-203904490d1f","D12","BLDE","BLDE.AOS.reach",2019-08-05,"BLDE.20190805.EPILITHON.6.CNSA.1","A00000054692",NA,"condition ok","SIRFER Lab at University of Utah",2020-01-10,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",10,25,100,"d15N",0.65,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a",NA,NA,NA,"20221128T182130Z","RELEASE-2023"
"292","067c8b21-f855-4b76-8bde-e04a079c1c76","D12","BLDE","BLDE.AOS.reach",2019-08-05,"BLDE.20190805.EPILITHON.5.CNSA.1","A00000054691",NA,"condition ok","SIRFER Lab at University of Utah",2020-01-10,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",20,25,100,"nitrogen",2205.38,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a",NA,NA,NA,"20221128T182130Z","RELEASE-2023"
"293","2a45aed7-6892-4a16-ad21-48ff6dbb62dd","D12","BLDE","BLDE.AOS.reach",2019-08-05,"BLDE.20190805.EPILITHON.1.CNSA.1","A00000054656",NA,"condition ok","SIRFER Lab at University of Utah",2020-01-10,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",8,25,100,"d13C",-16.79,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221128T182130Z","RELEASE-2023"
"294","bf8f4ddd-d33e-4f68-b816-7fdc9473b580","D12","BLDE","BLDE.AOS.reach",2019-08-05,"BLDE.20190805.EPILITHON.3.CNSA.1","A00000054674",NA,"condition ok","SIRFER Lab at University of Utah",2020-01-10,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",7,25,100,"d15N",2.11,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a",NA,NA,NA,"20221128T182130Z","RELEASE-2023"
"295","f2a75d39-b144-49ea-98b6-a86329dffde9","D12","BLDE","BLDE.AOS.reach",2019-08-05,"BLDE.20190805.EPILITHON.2.CNSA.1","A00000054688",NA,"condition ok","SIRFER Lab at University of Utah",2020-01-10,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",12,25,100,"d13C",-20.17,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221128T182130Z","RELEASE-2023"
"296","dec100e3-8d5f-4853-a7b1-c102f6edb5a8","D12","BLDE","BLDE.AOS.reach",2019-08-05,"BLDE.20190805.EPILITHON.2.CNSA.1","A00000054688",NA,"condition ok","SIRFER Lab at University of Utah",2020-01-10,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",12,25,100,"d34S",10.87,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b",NA,NA,NA,"20221128T182130Z","RELEASE-2023"
"297","2baa17c5-3ab6-4c6b-8bf5-72c41967cc2d","D12","BLDE","BLDE.AOS.reach",2019-08-05,"BLDE.20190805.EPILITHON.7.CNSA.1","A00000054709",NA,"condition ok","SIRFER Lab at University of Utah",2020-01-10,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",20,25,100,"nitrogen",4840.03,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a",NA,NA,NA,"20221128T182130Z","RELEASE-2023"
"298","d3df168a-5c43-47b0-a9db-0a528cba0c05","D12","BLDE","BLDE.AOS.reach",2019-08-05,"BLDE.20190805.EPILITHON.8.CNSA.1","A00000054694",NA,"condition ok","SIRFER Lab at University of Utah",2020-01-10,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",15,25,100,"d13C",-22.95,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221128T182130Z","RELEASE-2023"
"299","257062b5-de65-40ff-8392-d731f0b7d449","D12","BLDE","BLDE.AOS.reach",2019-08-05,"BLDE.20190805.EPILITHON.6.CNSA.1","A00000054692",NA,"condition ok","SIRFER Lab at University of Utah",2020-01-10,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",10,25,100,"d13C",-19.05,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221128T182130Z","RELEASE-2023"
"300","d927c4c8-6db2-4f8d-b244-7835a499ca57","D12","BLDE","BLDE.AOS.reach",2019-08-05,"BLDE.20190805.EPILITHON.1.CNSA.1","A00000054656",NA,"condition ok","SIRFER Lab at University of Utah",2020-01-10,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",8,25,100,"sulfur",346.54,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b",NA,NA,NA,"20221128T182130Z","RELEASE-2023"
"301","1285c7c0-f783-4544-9dbd-cfdd542e85db","D12","BLDE","BLDE.AOS.reach",2019-08-05,"BLDE.20190805.EPILITHON.3.CNSA.1","A00000054674",NA,"condition ok","SIRFER Lab at University of Utah",2020-01-10,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",7,25,100,"carbon",46110.6,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221128T182130Z","RELEASE-2023"
"302","c43fee98-a5b4-400c-839e-2ade69d3812e","D12","BLDE","BLDE.AOS.reach",2019-08-05,"BLDE.20190805.EPILITHON.4.CNSA.1","A00000054690",NA,"condition ok","SIRFER Lab at University of Utah",2020-01-10,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",10,25,100,"d34S",0.82,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b",NA,NA,NA,"20221128T182130Z","RELEASE-2023"
"303","873d1905-9323-4ec1-affa-83e11ed694ed","D12","BLDE","BLDE.AOS.reach",2019-08-05,"BLDE.20190805.EPILITHON.3.CNSA.1","A00000054674",NA,"condition ok","SIRFER Lab at University of Utah",2020-01-10,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",7,25,100,"nitrogen",5941.21,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a",NA,NA,NA,"20221128T182130Z","RELEASE-2023"
